;individual_1;individual_2;individual_3;individual_4;individual_5;individual_6;individual_7;individual_8;individual_9;individual_10;individual_11;individual_12;individual_13;individual_14;individual_15;individual_16;individual_17;individual_18;individual_19;individual_20;individual_21;individual_22;individual_23;individual_24;individual_25;individual_26;individual_27;individual_28;individual_29;individual_30;individual_31;individual_32;individual_33;individual_34;individual_35;individual_36;individual_37;individual_38;individual_39;individual_40;individual_41;individual_42;individual_43;individual_44;individual_45;individual_46;individual_47;individual_48;individual_49;individual_50;individual_51;individual_52;individual_53;individual_54;individual_55;individual_56;individual_57;individual_58;individual_59;individual_60;individual_61;individual_62;individual_63;individual_64;individual_65;individual_66;individual_67;individual_68;individual_69;individual_70;individual_71;individual_72;individual_73;individual_74;individual_75;individual_76;individual_77;individual_78;individual_79
CALML6;6,69697478339729;6,80650425042596;6,77385002370462;6,54143358225966;6,79817789361775;6,65248551867416;6,85621887318969;6,85613687640811;6,7815934040067;6,71840361683863;6,50087716314263;6,55643962699562;6,65520794250102;6,62007072286089;6,72966170295052;6,82989088935015;6,50056633928542;6,64594433030708;6,44866889879223;6,58186977766452;6,88932328515774;6,65108709072253;6,80971301083803;6,47252262515315;6,44725206120365;6,49670570544166;6,70821779824415;6,76458357312056;6,51512438153661;6,56844163549902;6,81340621408422;6,66448708432074;6,61921311273182;6,33358479696236;6,68181773391881;6,64051338456309;6,4225167503509;6,61039370481908;6,52505593802036;6,59073926615943;6,55646927727449;6,35207810118789;6,68362967224149;6,66512387683744;6,80650525424149;6,4844596450498;6,79671767734218;6,60955757687878;6,88405967257763;6,57808862740946;6,72037707413293;6,52261194974224;6,36576058154568;6,61489664858184;6,55152968456966;6,48446698207985;6,37250187026409;6,61862102840182;6,36952398237978;6,45333002323581;6,68404818817495;6,6148087117362;6,63875403324509;6,53082631069834;6,54352078804171;6,42243517807374;6,60849159195682;6,60480272664933;6,51590817333855;6,42287446235145;6,32397311140382;6,53061569673052;6,26723726295715;6,22193047256334;6,41310671875159;6,48894909394154;6,58640262959961;6,58811337366987;6,48213062592021
GABRD;9,28446396451059;9,62978112554558;9,2025852047437;9,23714268708444;9,24130248447125;9,36651411201545;9,16648150748768;9,27671790689926;9,39689276273443;9,29045803361687;9,30380025117623;9,33326581855849;9,39642964155979;9,31977986268001;9,49613546120909;9,7020527573107;9,47564904299707;8,70194458187115;8,72626672392678;9,12770110276147;9,00940572994743;8,96850336796381;9,11328233871114;9,01523962151055;8,92633544937302;8,93029388554936;8,89539238708432;9,36715293220545;9,10252945736533;9,11626252241258;8,96838739779507;8,95043736311656;9,09663806837793;9,279456182116;9,54654221055707;9,19058211595668;9,22824920376867;9,33713712321745;9,36851774027251;9,16714258064084;9,34505398258527;9,04125919334964;8,79102236684741;8,38046431316848;8,6254808477285;8,47890418525396;8,6483043388893;9,06408276647333;9,07112855844948;8,90892026803796;9,32131269395019;8,78410955996198;9,28464498677601;9,25937890599052;9,26861040861364;9,46381692887594;9,38293753447643;9,54898483220566;9,23948211899454;8,87495481892345;8,68440745839039;8,64299968823852;9,20956104096128;8,75900361784308;9,3206119707058;8,89257064890639;8,96058366192227;9,41586205065216;9,1303672016404;9,12341600588891;9,1706041203371;9,16204132993224;9,11035220704381;8,85941394666401;9,23731730678946;8,35876270594321;8,56885784360742;8,35426890857207;8,62405698303295
PRKCZ;10,1852854011821;10,2808365696121;10,1403083363567;10,2394576610793;10,1124047349556;10,2342958131937;10,101267498877;10,2186206881019;10,1550183569919;10,1905674140312;10,1573619801924;10,1825367493763;10,2747504173712;10,1340949751153;10,2148171589733;10,3760084698802;10,281597077966;10,1242460115552;10,1238238104559;10,2570131250065;10,0882082575961;10,2315211704264;10,1601833366046;10,0274126175159;10,0042571836221;9,98205189620812;9,99812578081744;10,2430110790874;10,0196264693835;10,0484276034259;10,2327477728248;9,9634119927034;10,1796555694691;10,0035548654149;10,2430053747294;10,1600353440771;10,1658951798868;10,1327862359258;10,1051455735855;10,1029643561204;10,1042579553701;9,91687605414431;10,1336048203723;9,99605306175039;10,0524073078054;9,95366195150078;10,0370508459394;9,84525240243784;10,0373873816155;9,98522780254134;10,0930357258039;9,82054241822071;10,088854730645;10,0260917700472;10,0206326215321;10,2353069647003;10,099083127026;10,1903193911506;10,1578877865108;10,0404673018665;9,76219863920222;9,82135853737101;9,95229740099276;9,80866446737559;9,89460232681183;9,70494964248348;9,92327960318558;10,0572664196651;9,92538267993236;9,96493728328313;9,94018579479823;9,92041346897879;10,0287678707759;9,7533487166749;9,97162667337783;9,47649543730859;9,81447191207305;9,72523937782073;9,84963224701973
LOC112268219;7,28582068821907;7,24504770241307;7,10831607472709;7,27922185089351;7,19783681325494;7,1773164896268;7,06329220783885;7,33099631918214;7,1488933042014;7,13695908633893;7,02366550723723;7,23239312521484;7,1816321315083;7,09336515434403;7,19541285275284;7,0946446717974;7,04273165415899;7,1503337675469;7,17135704038667;7,31632390863803;7,15330555846653;7,25580343592021;7,26794768626547;7,28494304044762;7,1096079820533;7,17611589948743;7,17667214411613;7,28258360582926;7,21392350925177;7,21476403389978;7,13862838188007;7,21666312919004;7,30337206303896;7,05047289609548;7,00066917762971;7,14505015550852;7,1854183510317;7,04628199435605;7,15389207776045;7,11682133882264;6,9698302275516;7,15954991563158;7,25892980848616;7,22912087515397;7,25036656492485;7,19130651178493;7,15796078591358;7,03958467201709;7,21315334787137;7,13557959343851;7,14881149779077;7,18438924821115;7,10718766320483;6,98985915561321;6,99398646608281;7,05160854073778;7,02381114102059;7,15518783342126;7,00925002072574;7,26724109449384;7,26590923727512;7,07858266278258;7,210628619972;7,09038464789253;7,20572680570973;7,05159789457792;7,26931771582971;7,09460831050922;7,00470252530535;7,05749496119306;7,04625327433993;6,97872828647774;7,02147503994108;6,92269546794358;6,98591956685596;7,1972812006459;7,18810610605268;7,0876506301938;7,20957804591023
SKI;10,4941392353638;10,6070082136863;10,4959634224173;10,555151422974;10,5470877311043;10,6105240452899;10,4764389260268;10,533598671462;10,3608813704533;10,2816366166474;10,3116384047114;10,4417109954034;10,2542455084422;10,3405127286922;10,3143304845342;10,4538851619271;10,3527818782866;10,4929758007563;10,4861899486778;10,6274774791586;10,42947202895;10,5699754876348;10,4847376289657;10,4576902255884;10,4219146801014;10,3210807972604;10,2834854950603;10,3672879897747;10,4302414743284;10,3361437232126;10,5640638595028;10,3812874893814;10,5696398100312;10,3796357598788;10,5293642198461;10,3437285336814;10,3708260978811;10,3060531782385;10,3442786183838;10,1507569982751;10,2351372954881;10,3518881642777;10,3650322627125;10,4204335390989;10,3509491647008;10,3396375358011;10,4145831527518;10,4213466616446;10,2935269517881;10,3710981990768;10,489171711336;10,392732387309;10,4041709768059;10,2125932482546;10,2594606688735;10,2853851768881;10,2516693446852;10,4144640502272;10,3961464589521;10,3302380256327;10,3623294014322;10,2777020161343;10,4117999954376;10,378068167012;10,4991041210595;10,5117994438974;10,3325879571389;10,1802334993067;10,4066104808948;10,19056609922;10,3549981524567;10,20305733923;10,3139232912332;10,3975780976146;10,2600044338375;10,5069786145686;10,5105428600242;10,352231668339;10,4557167341902
PLCH2;8,91322652420125;8,87978324791559;9,02782302398204;8,89635750383303;9,00257684187808;9,05038640341875;8,81305713548815;8,92616809068802;8,93585702052164;8,86236023087532;8,69561249198263;8,83215211010506;8,85022856147919;8,846965318475;8,81150023114179;8,96028862840027;8,88888400551308;8,80936134251346;8,97620250562843;9,00956793396308;9,00261184297128;9,05206674642665;8,78655481442989;8,93778969760664;8,67667934740255;8,67628665879399;8,65417585187196;8,97096871449758;8,96759930204977;8,88704196946552;9,01625263193339;8,74616533890736;8,95017812369209;8,503628701823;8,77232787212818;8,61318745280456;8,69830254827497;8,73533748455822;8,74098955741601;8,53530753382277;8,64886001306935;8,51933857331451;8,83141546649749;9,03887748307571;8,83799137238888;8,75689688582971;8,75352488868726;8,61715703213065;8,73907042984168;8,7262057037915;8,84353375941734;8,7498356898327;8,6692828992911;8,57929889368521;8,67975262281821;8,63407143561329;8,61229827860237;8,86009574723277;8,72508517490187;8,85722965951244;8,71566465313041;8,70314192071814;8,59182908022578;8,75140099944719;8,54406705003427;8,68863733560861;8,69413853840111;8,68390124059676;8,76589345679623;8,4979134355298;8,67397110387421;8,56051307745222;8,59709920393377;8,53331148520665;8,5619036518228;8,69687738122452;8,76681103333097;8,77444989194856;8,76690494175104
PRXL2B;9,28673095432101;9,11349131923041;9,26543911612235;9,34733477780267;9,29794969801008;9,35348747935785;9,26603646942173;9,28294385911055;9,19209154528088;9,25697987881227;9,22120675816483;9,35252066317386;9,19131207415626;9,18867224129291;9,14028505786637;9,23298753674972;9,06857080098594;9,25611875205722;9,28628667006868;9,34178611341558;9,22174306106959;9,26337486388088;9,35356133104233;9,2013050460099;9,11044660587191;9,1890159937849;9,08774422083089;9,25442355142215;9,08633981454384;9,07819576218024;9,24207638894592;9,20312025829046;9,23662234231072;9,17522140635872;8,94580256966567;9,04226742712252;9,17792946876343;9,09575841452995;9,07935782118189;9,03372704828842;9,14050123154517;9,06110381213278;9,15722295438164;9,22479979033795;9,16184245004785;9,05370901349417;9,24408529416156;9,10882213613237;9,34031457808099;9,2362761601548;9,1079696128179;9,0683063547312;9,17050816875454;9,01558036473304;9,20264695235545;9,21828759807882;9,13057187187959;9,25893339060624;9,05834540262079;9,36932121106307;9,15259437439535;9,22105243551514;9,16836647969941;9,15828388944175;9,09588535275105;9,10886294110587;9,20292003704138;9,09800937367387;9,08736370816052;9,11533783033139;9,15762394540023;8,96823626664413;9,16560862212756;9,09802632277635;9,0403663014512;9,21832136397058;9,11917653480121;9,09026725010959;9,01342384847703
ACTRT2;7,5058944459713;7,49082196094561;7,43197067629331;7,59222267968549;7,51402701594684;7,57012426882365;7,51867931921289;7,56858365058846;7,40935569413994;7,30605851854333;7,24209992526275;7,41472121516256;7,52462300722779;7,34055374946743;7,43193928896503;7,45102240451526;7,43408753639104;7,38030906088223;7,55364830584336;7,60894591857734;7,50233564051148;7,62177245896778;7,57062750670998;7,32432104430108;7,49394191955665;7,36615494315157;7,46325484799468;7,50667707395847;7,40643478757431;7,54727401420589;7,37472916012493;7,39816094573102;7,51879761791275;7,38337757032055;7,26133225674924;7,31605805182708;7,25168502333572;7,38040617428837;7,30050571266323;7,30071555896136;7,32089959448185;7,27601117087658;7,41171786951644;7,34206123539655;7,44426571795777;7,41015276974305;7,51421737966826;7,44890102358437;7,45923267667539;7,59569566360658;7,49548633691203;7,41960433231252;7,23629578657732;7,32335078231503;7,35941376809588;7,38153433115744;7,35768154225205;7,41596623361209;7,23978130950163;7,34535058748839;7,51404193732499;7,44424069967061;7,51769885727831;7,24315479036251;7,46936129242621;7,43363234314937;7,33706967916542;7,36444109393557;7,32393828928552;7,25171372827042;7,28684783391883;7,31079028211211;7,32535204940308;7,40261179665917;7,16324898913845;7,49433237735521;7,55910592528717;7,48575155335357;7,54093480808995
PRDM16;7,82919169272598;7,67459280913728;7,85058951563482;7,9594749555461;8,0484483348816;8,01671490259952;7,84466430403503;8,04386639339901;7,89216488242724;7,91325589160074;7,83513452248651;8,09846624526079;7,72879073200015;7,80506600142572;7,93381284443582;7,87549417703933;7,73728073568213;8,03661950554607;8,02374085871087;7,96023831600278;7,87712634034725;8,02231652407416;7,98756271970225;7,91792809888223;7,95388300531776;8,07752752710149;8,04955139448995;8,03326665875876;8,08216970559773;7,91760594765916;8,00641164089783;7,98104927621262;8,0483514597032;8,12977606053953;7,83757654812286;7,85833268324727;7,85426764764407;8,13370034101592;7,94699948362738;8,03411921384392;8,03583193722636;8,14829332753918;8,18711079494141;7,94061272615699;8,0455873128801;8,00581065870413;7,96201298762624;7,9884079794402;7,7960025565836;7,7397210439631;7,99370200615956;7,83635194838914;7,72672296794875;7,77840026407636;7,88682763558102;7,95911230505583;7,86772825568168;7,92181456758952;7,83647329429559;7,79145693998105;7,62265999859747;7,80286039475089;8,07212639062746;8,10928166972012;8,00099429391264;8,23566813430976;7,97452579040074;7,9326706758329;7,88771201105769;7,94581214095927;8,10310258231625;7,79911805209318;8,09971115441772;8,07443751318361;7,74947012922829;8,24784755498529;7,88188058223897;7,86607626469336;7,90918723404573
ARHGEF16;7,47817029757791;7,41388297284183;7,33719135152648;7,44766115061381;7,52236305899363;7,43952573511929;7,31801649650768;7,33045118097428;7,3708413083195;7,41048219815021;7,39948560885837;7,44835609508837;7,50709044311321;7,42216228316079;7,48866445340034;7,49478067306267;7,38858087272021;7,4356056131413;7,43576320237537;7,42030379652383;7,40261149498994;7,52508194015397;7,46030791760023;7,27358519169331;7,3036357874132;7,22387061543336;7,41932650035334;7,47668332155467;7,33282194033554;7,33578628774564;7,49790980343726;7,28290796221279;7,34152020387168;7,30940176853983;7,28375718949333;7,39023243679451;7,27662407642103;7,44854847161735;7,34711359689704;7,20908213861488;7,33934500280018;7,24428937735534;7,39584285009954;7,33249993715157;7,31958025008562;7,28422530459638;7,32858833821301;7,26978599324676;7,402289751453;7,25700581616327;7,35356752418595;7,28655785593881;7,43723801713673;7,33253453278009;7,18962055422257;7,41886191334265;7,468756632672;7,4766952324317;7,23223190804979;7,40728506610197;7,49919808680822;7,38090426267886;7,3208692852529;7,32524796653405;7,28906385864193;7,19820507567931;7,35735573347042;7,31036183020649;7,33738327938483;7,20912788991486;7,33262787741367;7,26489043608109;7,31334581325883;7,35192268287443;7,32854704824116;7,36285386543586;7,48813264960001;7,28965867352716;7,46408847246598
TPRG1L;10,5956549732037;10,4650680352191;10,5924171208177;10,6722182572441;10,6387973614881;10,6523555148903;10,7137518517447;10,622768029847;10,5878949846845;10,7151205610321;10,56415280502;10,7681761807612;10,5249591463336;10,4757500949865;10,6246901020612;10,6561434215565;10,6406603000065;10,4882407374761;10,5007759454657;10,6564837310201;10,5478292370859;10,6262589019253;10,6146786811561;10,441168842959;10,4225533649846;10,501791048813;10,3987526373535;10,4826026452943;10,3813519060413;10,6000197420873;10,3656134927431;10,369354252859;10,4122436888878;10,5348480023403;10,4418059067929;10,5675155536013;10,4824449019543;10,459501608284;10,3473337962293;10,5742670326836;10,5332744326244;10,2720019568196;10,374384834121;10,2553407221983;10,3644249159288;10,2276255958265;10,4763952684595;10,2380230032556;10,5672963486008;10,5967829640386;10,4037126955144;10,4280068716173;10,4707934172449;10,4688126709735;10,5991217396827;10,6237650591991;10,4686246829803;10,4916437707585;10,36541068596;10,4351882214896;10,3349208903515;10,398830553035;10,4723143359406;10,2308727928591;10,4613770336231;10,1483939370537;10,3992235525868;10,4410505595919;10,2753358776188;10,426102886379;10,1705811331175;10,3353872706502;10,4633892546638;10,059139470206;10,4384742707152;9,94519984568159;10,1541093721224;9,94874201895755;10,130815338164
TP73;7,67522830880826;7,5379566764721;7,4863854713663;7,59616599121461;7,70551952568745;7,62003391222207;7,58224471966314;7,64232579426628;7,45258151840729;7,60614142356601;7,52575275280835;7,5274159733601;7,58804272919809;7,51548801383613;7,58607514899854;7,63388871312345;7,46475766463228;7,64928639931432;7,65683331309764;7,67892839391641;7,60957675901364;7,6884526429016;7,53905412422905;7,40024544694269;7,43698087117756;7,52743948519408;7,61459171921865;7,51934235940995;7,58026573767857;7,48825842612567;7,59981483381867;7,5001166553553;7,59341217387547;7,45415380612228;7,56888590693245;7,45948343802099;7,58969170248692;7,41037191812106;7,49726544429634;7,41010819488506;7,4850482776319;7,50638699430928;7,63817020259787;7,62336742745591;7,63687220904189;7,53942531351289;7,57097366416173;7,56523778039487;7,50055402603976;7,52371879374544;7,46878252326642;7,54081567399741;7,49628055493565;7,38954283964506;7,3554360993702;7,56953794441859;7,4799337237792;7,60894711103842;7,35693337955865;7,64052872132775;7,63734951096899;7,5304853761512;7,56619685739588;7,41077471669894;7,50716107972564;7,6342114997046;7,46314645666178;7,39653968929873;7,53602971722623;7,39693386789178;7,53793313914569;7,41438826643988;7,57272116207376;7,45629210110372;7,48083160856275;7,72076167798697;7,5670962880216;7,65036068837223;7,53828559673562
CCDC27;7,05223451613619;7,08108672627957;6,91335397759936;7,04330447748895;7,02403028597689;6,95151926772478;6,90942102481948;7,06934589985814;6,93553072697422;6,91569294264044;6,91440270840766;6,85231027491241;7,00650824093435;6,92912001853117;6,97103992243007;6,99773292065386;6,78768719867005;6,98868075326235;6,93914129528265;7,15047467366854;6,97699940093247;7,07155370417366;7,1067440648179;6,87242987582375;6,91222120129077;6,9239676824519;7,02793266061555;7,06681159172773;6,88564945349501;6,96575222892755;6,95268050880562;6,87975854080687;7,0193248923219;6,77079531829496;6,94674973698351;6,96685329569993;6,9483772760275;6,87146500886121;6,98915480281201;6,81767233012129;6,84851018610408;6,91504726049394;7,01639950747649;7,05102175007438;6,99177947132082;7,12390148516419;7,05957515334751;6,9076429980692;7,00662632362792;6,88551708255474;6,94343579185505;6,99356956990016;6,91753971970127;6,80734720879026;6,74961501780754;6,94581599456837;6,89469578620919;6,98430804673359;6,78816408580746;7,1278959055154;6,95586982201298;6,96600625162455;6,96062186782636;6,93768474698307;6,86654802823401;6,84837896336125;7,01393026285347;6,84881251358427;6,90171966446177;6,80884137941191;6,85651788141565;6,78329139843203;6,89842681658256;6,85065701987599;6,89299402371235;7,08501982988221;7,10138064629032;7,03389959387074;7,02906967859589
